"task_index","scheduler_job_id","map_id","map_file","map_sha256","map_case_index","country","country_ordinal","candidate_slot","candidate_start","opponent_start","engine_seed","repeat","winner","endpoint_status","updates","candidate_buildings","opponent_buildings","source_commit","program_sha256","allocation_sha256","cell_sha256","cell_path"
"715","24607882","tour-of-egypt","cd_chrono_tourofegypt.map","2e660f22cf5ef994ca7453d14b9f68349063f9086b7c7c038f58e2067706236e","516","Russians","8","1","41,91","62,111","3002900516","0","opponent","baseline_win","5701","0","5","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","f5684e4bf6dc07c4a4b7e029ef6d0e5e1ed0524d77ab36447a37ef15c23350aa","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-715/cell.json"
"716","24607885","tour-of-egypt","cd_chrono_tourofegypt.map","2e660f22cf5ef994ca7453d14b9f68349063f9086b7c7c038f58e2067706236e","520","Russians","8","1","62,111","22,72","3002900520","0","candidate","candidate_win","15502","8","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","c87db626598c0be9cedd50309aab1621f38cfc35217f775232b3e61c47d8742b","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-716/cell.json"
"717","24607886","tour-of-egypt","cd_chrono_tourofegypt.map","2e660f22cf5ef994ca7453d14b9f68349063f9086b7c7c038f58e2067706236e","528","Russians","8","1","72,22","91,41","3002900528","0","opponent","baseline_win","11338","0","6","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","880829231b0cdaa0298e838d44d5eed29ff04aa74a730e9b8b714fb7b12a09f0","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-717/cell.json"
"718","24607887","tour-of-egypt","cd_chrono_tourofegypt.map","2e660f22cf5ef994ca7453d14b9f68349063f9086b7c7c038f58e2067706236e","531","Russians","8","1","91,41","41,91","3002900531","0","candidate","candidate_win","46610","20","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","bba6d039143c230c70e49f0fb44c3055165a173851353d267ec08cec55262165","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-718/cell.json"
"719","24607888","tour-of-egypt","cd_chrono_tourofegypt.map","2e660f22cf5ef994ca7453d14b9f68349063f9086b7c7c038f58e2067706236e","538","Russians","8","1","111,61","72,22","3002900538","0","opponent","baseline_win","26010","0","9","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","9c836e60c8a4e5f470bc80a969d4cb499ccfd8e1a55e3b0d88ed36983f91b052","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-719/cell.json"
"720","24607889","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","0","Americans","0","0","57,98","99,148","3003000000","0","draw","tick_cap_draw","90000","3","5","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","38b26f8e2d6f37f68f7bc27d963beca54608a45be1a22e516f52ab2f07bf9855","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-720/cell.json"
"721","24607893","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","4","Americans","0","0","99,148","152,96","3003000004","0","draw","tick_cap_draw","90000","18","1","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","358d902d3fae7393c28b98aa31634f39bd8a1ea3dfa60a90e7fef325c3851845","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-721/cell.json"
"722","24607897","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","8","Americans","0","0","152,96","110,55","3003000008","0","draw","tick_cap_draw","90000","2","21","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","f0563d81a0b2d8d0ff78a595159b2c74c2d4920e564768978155d646fc69f1e6","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-722/cell.json"
"723","24607898","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","9","Americans","0","0","110,55","57,98","3003000009","0","draw","engine_nonliteral_termination_draw","20727","16","1","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","727d3291613abaf9b5f2c3bff04362349300b32f099817f04aa5afd01c604084","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-723/cell.json"
"724","24607900","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","12","Americans","0","1","57,98","99,148","3003000012","0","draw","tick_cap_draw","90000","18","3","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","cb01ff898ee3fd1a2928451fb84584dda26bd950f6ccb63a58a5cf63948d68b1","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-724/cell.json"
"725","24607902","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","16","Americans","0","1","99,148","152,96","3003000016","0","draw","tick_cap_draw","90000","20","2","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","7c49d816b0401dd1e1a458d11df963a33a8fecbf37109852a465f235e50adb12","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-725/cell.json"
"726","24607903","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","20","Americans","0","1","152,96","110,55","3003000020","0","draw","tick_cap_draw","90000","3","20","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","d70b97d2f373158475e8ec31f32308b30019e29069c5656955421610990ee26a","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-726/cell.json"
"727","24607904","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","21","Americans","0","1","110,55","57,98","3003000021","0","draw","engine_nonliteral_termination_draw","20802","17","1","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","ddf4011f518bfb6540827f3ca979fd78b606db89db9092eefba4c6fdafe49b49","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-727/cell.json"
"728","24607905","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","25","Alliance","1","0","57,98","152,96","3003000025","0","draw","engine_nonliteral_termination_draw","41468","1","9","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","c8411f0354788dd51d47279f4d9e19741fab617c160231db4d3902f628d2d769","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-728/cell.json"
"729","24607909","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","29","Alliance","1","0","99,148","110,55","3003000029","0","draw","tick_cap_draw","90000","2","19","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","b07ea7f9225a248f510bf4182adccaa2ce34068a83cce9cd7480add7f9aed51c","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-729/cell.json"
"730","24607911","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","30","Alliance","1","0","152,96","57,98","3003000030","0","draw","engine_nonliteral_termination_draw","26532","1","10","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","411cbc8ee24d9f193976f6d1f0ef9908786ecc4e4b8a84d672ba8a16a169479e","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-730/cell.json"
"731","24607914","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","34","Alliance","1","0","110,55","99,148","3003000034","0","draw","tick_cap_draw","90000","2","19","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","edb195fce329e6c4128114085479a87368106debf7fc7968efa00151ee076202","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-731/cell.json"
"732","24607916","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","37","Alliance","1","1","57,98","152,96","3003000037","0","draw","engine_nonliteral_termination_draw","31137","1","9","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","99aa7d6fb544fadbf3fab6d1e0b3eff01330a3635ab2cc5e901cf48628a3c6b9","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-732/cell.json"
"733","24607917","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","41","Alliance","1","1","99,148","110,55","3003000041","0","draw","engine_nonliteral_termination_draw","57580","1","19","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","111c69cb54d463e4096230aa9bc27ecfc5919c4fa2364833146aadbc68533213","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-733/cell.json"
"734","24607918","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","42","Alliance","1","1","152,96","57,98","3003000042","0","draw","engine_nonliteral_termination_draw","24117","1","10","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","4c75e70a3584eb11dd39e8eb70cb8298996d1ec92ba4cf30dfcb5286670808d8","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-734/cell.json"
"735","24607919","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","46","Alliance","1","1","110,55","99,148","3003000046","0","draw","tick_cap_draw","90000","2","19","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","3df8a894a8e0aeabb327ba206378355032f847f81a49584c7db7a7eb42b1af1c","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-735/cell.json"
"736","24607920","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","50","French","2","0","57,98","110,55","3003000050","0","draw","engine_nonliteral_termination_draw","9220","1","8","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","29f1eb3e1b430b660138b7b2fa3354815b7ca9aa00eae3da49b18c209274ebf2","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-736/cell.json"
"737","24607923","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","51","French","2","0","99,148","57,98","3003000051","0","draw","engine_nonliteral_termination_draw","39980","1","10","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","7adb25e23942badbfacb87b8abad8356437560200dd3cf9e4f20b2996392b033","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-737/cell.json"
"738","24607926","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","55","French","2","0","152,96","99,148","3003000055","0","draw","engine_nonliteral_termination_draw","45964","1","32","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","a2e64b14c3f0c0cd64f01ade465cad2561272b965c7d7158ab12871119c21486","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-738/cell.json"
"739","24607927","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","59","French","2","0","110,55","152,96","3003000059","0","candidate","candidate_win","30228","14","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","3152517422495f60f6d648dc62718f899e393a82467a3db94cb9743d8f76ffab","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-739/cell.json"
"740","24607928","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","62","French","2","1","57,98","110,55","3003000062","0","draw","engine_nonliteral_termination_draw","8788","1","8","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","0cf8de4a5a6a28ac8df76c8e3200e24db01232d9bd088e6ed239442e84f48970","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-740/cell.json"
"741","24607934","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","63","French","2","1","99,148","57,98","3003000063","0","draw","engine_nonliteral_termination_draw","28332","16","2","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","9b88a282c6aef1aaa812a0677ff07d348032e4cc20209f5cf1a23a099648f1a4","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-741/cell.json"
"742","24607935","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","67","French","2","1","152,96","99,148","3003000067","0","opponent","baseline_win","24702","0","10","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","2f32d84359256f5e1be319e0df95fb08baee50e7af6bdefa8376b36f399cc420","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-742/cell.json"
"743","24608106","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","71","French","2","1","110,55","152,96","3003000071","0","candidate","candidate_win","20074","17","0","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","ef929a073a5345dcb78611e9173d64d83e7923999c78d28d3c3ec273d8013186","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-743/cell.json"
"744","24608107","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","72","Germans","3","0","57,98","99,148","3003000072","0","draw","tick_cap_draw","90000","17","12","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","3c350753e1d1fd3daa5e295850602036d07af0ad1d4b3ac28ee4b71b609f3f3b","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-744/cell.json"
"745","24608114","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","76","Germans","3","0","99,148","152,96","3003000076","0","draw","tick_cap_draw","90000","1","8","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","b43bc89bc6494c774359d08ed12e0a8b7863d99362126d8b9bb056dea10a4cb5","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-745/cell.json"
"746","24608115","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","80","Germans","3","0","152,96","110,55","3003000080","0","draw","tick_cap_draw","90000","2","20","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","4972625555cf52fbea960e97f31930610ab4463af1119b05511d5e29ea02794c","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-746/cell.json"
"747","24608116","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","81","Germans","3","0","110,55","57,98","3003000081","0","draw","tick_cap_draw","90000","2","12","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","7d32fcac1b4a29c817a5f676491c552d4fc418c2f1d99cdeb9cffef54bf3f515","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-747/cell.json"
"748","24608117","south-pacific","cd_chrono_mp01t4.map","89a428f214d5ca2a5f650b94e2847fc493d51805aac04f869f1fcc76e4db3381","84","Germans","3","1","57,98","99,148","3003000084","0","draw","engine_nonliteral_termination_draw","45292","1","15","a60efffa5f321f828ce1a6b7178b4a7c31483c31","e87fc92b01a072959125780a8e961d0e22854ad4b5759a963f861233a26a61ef","5a838bd9cb3edf06df288914ad5cea60b61983f29d183a1efdeb5a3c90e3295e","e7e50baa8b75ca3fe02dfdff381c223c4e8b3c14acdad9f727b6b5bd0beea3d9","/nfs/roberts/project/pi_jss233/zc362/chrono_divide/research-evidence/multimap-v2/screen-amendment-3/cells/task-748/cell.json"
