"contrast","endpoint","group","id","transition","count"
"unbounded_minus_disabled","v5","maps","hfo-golden","L->W","0"
"unbounded_minus_disabled","v5","maps","hfo-golden","L->D","0"
"unbounded_minus_disabled","v5","maps","hfo-golden","L->L","3"
"unbounded_minus_disabled","v5","maps","hfo-le","W->W","5"
"unbounded_minus_disabled","v5","maps","hfo-le","W->D","1"
"unbounded_minus_disabled","v5","maps","hfo-le","W->L","0"
"unbounded_minus_disabled","v5","maps","hfo-le","D->W","0"
"unbounded_minus_disabled","v5","maps","hfo-le","D->D","4"
"unbounded_minus_disabled","v5","maps","hfo-le","D->L","1"
"unbounded_minus_disabled","v5","maps","hfo-le","L->W","0"
"unbounded_minus_disabled","v5","maps","hfo-le","L->D","0"
"unbounded_minus_disabled","v5","maps","hfo-le","L->L","5"
"unbounded_minus_disabled","v5","maps","hfo-lvl","W->W","5"
"unbounded_minus_disabled","v5","maps","hfo-lvl","W->D","0"
"unbounded_minus_disabled","v5","maps","hfo-lvl","W->L","1"
"unbounded_minus_disabled","v5","maps","hfo-lvl","D->W","0"
"unbounded_minus_disabled","v5","maps","hfo-lvl","D->D","4"
"unbounded_minus_disabled","v5","maps","hfo-lvl","D->L","0"
"unbounded_minus_disabled","v5","maps","hfo-lvl","L->W","0"
"unbounded_minus_disabled","v5","maps","hfo-lvl","L->D","0"
"unbounded_minus_disabled","v5","maps","hfo-lvl","L->L","6"
"unbounded_minus_disabled","v5","maps","hfo-original","W->W","7"
"unbounded_minus_disabled","v5","maps","hfo-original","W->D","0"
"unbounded_minus_disabled","v5","maps","hfo-original","W->L","0"
"unbounded_minus_disabled","v5","maps","hfo-original","D->W","0"
"unbounded_minus_disabled","v5","maps","hfo-original","D->D","4"
"unbounded_minus_disabled","v5","maps","hfo-original","D->L","0"
"unbounded_minus_disabled","v5","maps","hfo-original","L->W","0"
"unbounded_minus_disabled","v5","maps","hfo-original","L->D","0"
"unbounded_minus_disabled","v5","maps","hfo-original","L->L","5"
"unbounded_minus_disabled","v5","maps","hfo-rvr","W->W","1"
"unbounded_minus_disabled","v5","maps","hfo-rvr","W->D","2"
"unbounded_minus_disabled","v5","maps","hfo-rvr","W->L","1"
"unbounded_minus_disabled","v5","maps","hfo-rvr","D->W","1"
"unbounded_minus_disabled","v5","maps","hfo-rvr","D->D","8"
"unbounded_minus_disabled","v5","maps","hfo-rvr","D->L","0"
"unbounded_minus_disabled","v5","maps","hfo-rvr","L->W","0"
"unbounded_minus_disabled","v5","maps","hfo-rvr","L->D","0"
"unbounded_minus_disabled","v5","maps","hfo-rvr","L->L","3"
"unbounded_minus_disabled","v5","maps","hfo-tvt","W->W","8"
"unbounded_minus_disabled","v5","maps","hfo-tvt","W->D","1"
"unbounded_minus_disabled","v5","maps","hfo-tvt","W->L","0"
"unbounded_minus_disabled","v5","maps","hfo-tvt","D->W","0"
"unbounded_minus_disabled","v5","maps","hfo-tvt","D->D","6"
"unbounded_minus_disabled","v5","maps","hfo-tvt","D->L","0"
"unbounded_minus_disabled","v5","maps","hfo-tvt","L->W","1"
"unbounded_minus_disabled","v5","maps","hfo-tvt","L->D","0"
"unbounded_minus_disabled","v5","maps","hfo-tvt","L->L","0"
"unbounded_minus_disabled","v5","maps","pacific-heights","W->W","6"
"unbounded_minus_disabled","v5","maps","pacific-heights","W->D","0"
"unbounded_minus_disabled","v5","maps","pacific-heights","W->L","0"
"unbounded_minus_disabled","v5","maps","pacific-heights","D->W","0"
"unbounded_minus_disabled","v5","maps","pacific-heights","D->D","2"
"unbounded_minus_disabled","v5","maps","pacific-heights","D->L","0"
"unbounded_minus_disabled","v5","maps","pacific-heights","L->W","0"
"unbounded_minus_disabled","v5","maps","pacific-heights","L->D","0"
"unbounded_minus_disabled","v5","maps","pacific-heights","L->L","0"
"unbounded_minus_disabled","v5","maps","peak","W->W","3"
"unbounded_minus_disabled","v5","maps","peak","W->D","0"
"unbounded_minus_disabled","v5","maps","peak","W->L","0"
"unbounded_minus_disabled","v5","maps","peak","D->W","0"
"unbounded_minus_disabled","v5","maps","peak","D->D","4"
"unbounded_minus_disabled","v5","maps","peak","D->L","1"
"unbounded_minus_disabled","v5","maps","peak","L->W","0"
"unbounded_minus_disabled","v5","maps","peak","L->D","0"
"unbounded_minus_disabled","v5","maps","peak","L->L","0"
"unbounded_minus_disabled","v5","maps","south-pacific","W->W","0"
"unbounded_minus_disabled","v5","maps","south-pacific","W->D","0"
"unbounded_minus_disabled","v5","maps","south-pacific","W->L","0"
"unbounded_minus_disabled","v5","maps","south-pacific","D->W","0"
"unbounded_minus_disabled","v5","maps","south-pacific","D->D","6"
"unbounded_minus_disabled","v5","maps","south-pacific","D->L","0"
"unbounded_minus_disabled","v5","maps","south-pacific","L->W","0"
"unbounded_minus_disabled","v5","maps","south-pacific","L->D","0"
"unbounded_minus_disabled","v5","maps","south-pacific","L->L","2"
"unbounded_minus_disabled","v5","maps","south-pacific-2","W->W","0"
"unbounded_minus_disabled","v5","maps","south-pacific-2","W->D","0"
"unbounded_minus_disabled","v5","maps","south-pacific-2","W->L","0"
"unbounded_minus_disabled","v5","maps","south-pacific-2","D->W","0"
"unbounded_minus_disabled","v5","maps","south-pacific-2","D->D","6"
"unbounded_minus_disabled","v5","maps","south-pacific-2","D->L","0"
"unbounded_minus_disabled","v5","maps","south-pacific-2","L->W","0"
"unbounded_minus_disabled","v5","maps","south-pacific-2","L->D","0"
"unbounded_minus_disabled","v5","maps","south-pacific-2","L->L","2"
"unbounded_minus_disabled","v5","maps","tour-of-egypt","W->W","1"
"unbounded_minus_disabled","v5","maps","tour-of-egypt","W->D","0"
"unbounded_minus_disabled","v5","maps","tour-of-egypt","W->L","0"
"unbounded_minus_disabled","v5","maps","tour-of-egypt","D->W","0"
"unbounded_minus_disabled","v5","maps","tour-of-egypt","D->D","1"
"unbounded_minus_disabled","v5","maps","tour-of-egypt","D->L","0"
"unbounded_minus_disabled","v5","maps","tour-of-egypt","L->W","0"
"unbounded_minus_disabled","v5","maps","tour-of-egypt","L->D","0"
"unbounded_minus_disabled","v5","maps","tour-of-egypt","L->L","6"
"unbounded_minus_disabled","v5","countries","Africans","W->W","29"
"unbounded_minus_disabled","v5","countries","Africans","W->D","0"
"unbounded_minus_disabled","v5","countries","Africans","W->L","0"
"unbounded_minus_disabled","v5","countries","Africans","D->W","0"
"unbounded_minus_disabled","v5","countries","Africans","D->D","56"
"unbounded_minus_disabled","v5","countries","Africans","D->L","1"
"unbounded_minus_disabled","v5","countries","Africans","L->W","0"
"unbounded_minus_disabled","v5","countries","Africans","L->D","0"
"unbounded_minus_disabled","v5","countries","Africans","L->L","14"
"unbounded_minus_disabled","v5","countries","Americans","W->W","31"
"unbounded_minus_disabled","v5","countries","Americans","W->D","5"
"unbounded_minus_disabled","v5","countries","Americans","W->L","4"
"unbounded_minus_disabled","v5","countries","Americans","D->W","6"
"unbounded_minus_disabled","v5","countries","Americans","D->D","15"
"unbounded_minus_disabled","v5","countries","Americans","D->L","4"
"unbounded_minus_disabled","v5","countries","Americans","L->W","1"
"unbounded_minus_disabled","v5","countries","Americans","L->D","1"
"unbounded_minus_disabled","v5","countries","Americans","L->L","33"
"unbounded_minus_disabled","v5","factions","Allied","W->W","31"
"unbounded_minus_disabled","v5","factions","Allied","W->D","5"
"unbounded_minus_disabled","v5","factions","Allied","W->L","4"
"unbounded_minus_disabled","v5","factions","Allied","D->W","6"
"unbounded_minus_disabled","v5","factions","Allied","D->D","15"
"unbounded_minus_disabled","v5","factions","Allied","D->L","4"
"unbounded_minus_disabled","v5","factions","Allied","L->W","1"
"unbounded_minus_disabled","v5","factions","Allied","L->D","1"
"unbounded_minus_disabled","v5","factions","Allied","L->L","33"
"unbounded_minus_disabled","v5","factions","Soviet","W->W","29"
"unbounded_minus_disabled","v5","factions","Soviet","W->D","0"
"unbounded_minus_disabled","v5","factions","Soviet","W->L","0"
"unbounded_minus_disabled","v5","factions","Soviet","D->W","0"
"unbounded_minus_disabled","v5","factions","Soviet","D->D","56"
"unbounded_minus_disabled","v5","factions","Soviet","D->L","1"
"unbounded_minus_disabled","v5","factions","Soviet","L->W","0"
"unbounded_minus_disabled","v5","factions","Soviet","L->D","0"
"unbounded_minus_disabled","v5","factions","Soviet","L->L","14"
"unbounded_minus_disabled","v5","slots","0","W->W","28"
"unbounded_minus_disabled","v5","slots","0","W->D","1"
"unbounded_minus_disabled","v5","slots","0","W->L","2"
"unbounded_minus_disabled","v5","slots","0","D->W","3"
"unbounded_minus_disabled","v5","slots","0","D->D","36"
"unbounded_minus_disabled","v5","slots","0","D->L","1"
"unbounded_minus_disabled","v5","slots","0","L->W","1"
"unbounded_minus_disabled","v5","slots","0","L->D","1"
"unbounded_minus_disabled","v5","slots","0","L->L","27"
"unbounded_minus_disabled","v5","slots","1","W->W","32"
"unbounded_minus_disabled","v5","slots","1","W->D","4"
"unbounded_minus_disabled","v5","slots","1","W->L","2"
"unbounded_minus_disabled","v5","slots","1","D->W","3"
"unbounded_minus_disabled","v5","slots","1","D->D","35"
"unbounded_minus_disabled","v5","slots","1","D->L","4"
"unbounded_minus_disabled","v5","slots","1","L->W","0"
"unbounded_minus_disabled","v5","slots","1","L->D","0"
"unbounded_minus_disabled","v5","slots","1","L->L","20"
"unbounded_minus_disabled","v5","directions","0","W->W","24"
"unbounded_minus_disabled","v5","directions","0","W->D","1"
"unbounded_minus_disabled","v5","directions","0","W->L","1"
"unbounded_minus_disabled","v5","directions","0","D->W","2"
"unbounded_minus_disabled","v5","directions","0","D->D","35"
"unbounded_minus_disabled","v5","directions","0","D->L","1"
"unbounded_minus_disabled","v5","directions","0","L->W","1"
"unbounded_minus_disabled","v5","directions","0","L->D","1"
"unbounded_minus_disabled","v5","directions","0","L->L","34"
"unbounded_minus_disabled","v5","directions","1","W->W","36"
"unbounded_minus_disabled","v5","directions","1","W->D","4"
"unbounded_minus_disabled","v5","directions","1","W->L","3"
"unbounded_minus_disabled","v5","directions","1","D->W","4"
"unbounded_minus_disabled","v5","directions","1","D->D","36"
"unbounded_minus_disabled","v5","directions","1","D->L","4"
"unbounded_minus_disabled","v5","directions","1","L->W","0"
"unbounded_minus_disabled","v5","directions","1","L->D","0"
"unbounded_minus_disabled","v5","directions","1","L->L","13"
"unbounded_minus_disabled","v5","countryDirection","Africans/0","W->W","15"
"unbounded_minus_disabled","v5","countryDirection","Africans/0","W->D","0"
"unbounded_minus_disabled","v5","countryDirection","Africans/0","W->L","0"
"unbounded_minus_disabled","v5","countryDirection","Africans/0","D->W","0"
"unbounded_minus_disabled","v5","countryDirection","Africans/0","D->D","27"
"unbounded_minus_disabled","v5","countryDirection","Africans/0","D->L","0"
"unbounded_minus_disabled","v5","countryDirection","Africans/0","L->W","0"
"unbounded_minus_disabled","v5","countryDirection","Africans/0","L->D","0"
"unbounded_minus_disabled","v5","countryDirection","Africans/0","L->L","8"
"unbounded_minus_disabled","v5","countryDirection","Africans/1","W->W","14"
"unbounded_minus_disabled","v5","countryDirection","Africans/1","W->D","0"
"unbounded_minus_disabled","v5","countryDirection","Africans/1","W->L","0"
"unbounded_minus_disabled","v5","countryDirection","Africans/1","D->W","0"
"unbounded_minus_disabled","v5","countryDirection","Africans/1","D->D","29"
"unbounded_minus_disabled","v5","countryDirection","Africans/1","D->L","1"
"unbounded_minus_disabled","v5","countryDirection","Africans/1","L->W","0"
"unbounded_minus_disabled","v5","countryDirection","Africans/1","L->D","0"
"unbounded_minus_disabled","v5","countryDirection","Africans/1","L->L","6"
"unbounded_minus_disabled","v5","countryDirection","Americans/0","W->W","9"
"unbounded_minus_disabled","v5","countryDirection","Americans/0","W->D","1"
"unbounded_minus_disabled","v5","countryDirection","Americans/0","W->L","1"
"unbounded_minus_disabled","v5","countryDirection","Americans/0","D->W","2"
"unbounded_minus_disabled","v5","countryDirection","Americans/0","D->D","8"
"unbounded_minus_disabled","v5","countryDirection","Americans/0","D->L","1"
"unbounded_minus_disabled","v5","countryDirection","Americans/0","L->W","1"
"unbounded_minus_disabled","v5","countryDirection","Americans/0","L->D","1"
"unbounded_minus_disabled","v5","countryDirection","Americans/0","L->L","26"
"unbounded_minus_disabled","v5","countryDirection","Americans/1","W->W","22"
"unbounded_minus_disabled","v5","countryDirection","Americans/1","W->D","4"
"unbounded_minus_disabled","v5","countryDirection","Americans/1","W->L","3"
"unbounded_minus_disabled","v5","countryDirection","Americans/1","D->W","4"
"unbounded_minus_disabled","v5","countryDirection","Americans/1","D->D","7"
"unbounded_minus_disabled","v5","countryDirection","Americans/1","D->L","3"
"unbounded_minus_disabled","v5","countryDirection","Americans/1","L->W","0"
"unbounded_minus_disabled","v5","countryDirection","Americans/1","L->D","0"
"unbounded_minus_disabled","v5","countryDirection","Americans/1","L->L","7"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","W->W","20"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","W->D","0"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","W->L","0"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","D->W","0"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","D->D","26"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","D->L","1"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","L->W","0"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","L->D","0"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Africans","L->L","13"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","W->W","18"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","W->D","4"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","W->L","3"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","D->W","2"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","D->D","14"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","D->L","0"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","L->W","0"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","L->D","1"
"unbounded_minus_disabled","v5","opponentCountry","pinned_supalosa/Americans","L->L","18"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","W->W","9"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","W->D","0"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","W->L","0"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","D->W","0"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","D->D","30"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","D->L","0"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","L->W","0"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","L->D","0"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Africans","L->L","1"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","W->W","13"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","W->D","1"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","W->L","1"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","D->W","4"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","D->D","1"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","D->L","4"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","L->W","1"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","L->D","0"
"unbounded_minus_disabled","v5","opponentCountry","ra2web_advanced/Americans","L->L","15"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","W->W","18"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","W->D","4"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","W->L","3"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","D->W","2"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","D->D","14"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","D->L","0"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","L->W","0"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","L->D","1"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Allied","L->L","18"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Soviet","W->W","20"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Soviet","W->D","0"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Soviet","W->L","0"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Soviet","D->W","0"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Soviet","D->D","26"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Soviet","D->L","1"
"unbounded_minus_disabled","v5","opponentFaction","pinned_supalosa/Soviet","L->W","0"
