"contrast","endpoint","group","id","cases","reference","treatment","referenceW","referenceD","referenceL","treatmentW","treatmentD","treatmentL","referenceScore","treatmentScore","referenceWinRate","treatmentWinRate","referenceWilsonLower90","treatmentWilsonLower90","pairedScore","pairedLiteralWin","referenceStatuses","treatmentStatuses","referenceTimes","treatmentTimes"
"unbounded_minus_disabled","v5","maps","hfo-corners","16","disabled","separated_lanes_unbounded_d1","3","8","5","5","6","5","0.4375","0.5","0.1875","0.3125","0.09400111552644326","0.18745912692965838","0.0625","0.125","{""baseline_win"":5,""candidate_win"":3,""tick_cap_draw"":8}","{""baseline_win"":5,""candidate_win"":5,""tick_cap_draw"":6}","{""all"":{""n"":16,""min"":7006,""median"":24000,""p90"":24000,""max"":24000,""mean"":18690.5},""W"":{""n"":3,""min"":16546,""median"":20249,""p90"":21114,""max"":21114,""mean"":19303},""D"":{""n"":8,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":5,""min"":7006,""median"":8883,""p90"":13247,""max"":13247,""mean"":9827.8}}","{""all"":{""n"":16,""min"":7006,""median"":20249,""p90"":24000,""max"":24000,""mean"":17163.6875},""W"":{""n"":5,""min"":11488,""median"":16972,""p90"":21114,""max"":21114,""mean"":16407.4},""D"":{""n"":6,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":5,""min"":7006,""median"":8326,""p90"":13247,""max"":13247,""mean"":9716.4}}"
"unbounded_minus_disabled","v5","maps","hfo-corners-b","16","disabled","separated_lanes_unbounded_d1","4","9","3","5","7","4","0.53125","0.53125","0.25","0.3125","0.13912211071126457","0.18745912692965838","0","0.0625","{""baseline_win"":3,""candidate_win"":4,""tick_cap_draw"":9}","{""baseline_win"":4,""candidate_win"":5,""tick_cap_draw"":7}","{""all"":{""n"":16,""min"":6562,""median"":24000,""p90"":24000,""max"":24000,""mean"":19424.75},""W"":{""n"":4,""min"":9928,""median"":16834,""p90"":17644,""max"":17644,""mean"":14255.5},""D"":{""n"":9,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":3,""min"":6562,""median"":7738,""p90"":23474,""max"":23474,""mean"":12591.333333333334}}","{""all"":{""n"":16,""min"":6562,""median"":23557,""p90"":24000,""max"":24000,""mean"":18583.25},""W"":{""n"":5,""min"":8194,""median"":11374,""p90"":19949,""max"":19949,""mean"":13624.2},""D"":{""n"":7,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":4,""min"":6562,""median"":23474,""p90"":23557,""max"":23557,""mean"":15302.75}}"
"unbounded_minus_disabled","v5","maps","hfo-corners-b-golden","16","disabled","separated_lanes_unbounded_d1","6","5","5","6","6","4","0.53125","0.5625","0.375","0.375","0.23846779627509276","0.23846779627509276","0.03125","0","{""baseline_win"":5,""candidate_win"":6,""tick_cap_draw"":5}","{""baseline_win"":4,""candidate_win"":6,""tick_cap_draw"":6}","{""all"":{""n"":16,""min"":6454,""median"":16204,""p90"":24000,""max"":24000,""mean"":15550.75},""W"":{""n"":6,""min"":8077,""median"":10036,""p90"":16204,""max"":16204,""mean"":10563.166666666666},""D"":{""n"":5,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":5,""min"":6454,""median"":8785,""p90"":21997,""max"":21997,""mean"":13086.6}}","{""all"":{""n"":16,""min"":6454,""median"":20021,""p90"":24000,""max"":24000,""mean"":16289.25},""W"":{""n"":6,""min"":7264,""median"":10485,""p90"":13054,""max"":13054,""mean"":9744},""D"":{""n"":6,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":4,""min"":6454,""median"":20021,""p90"":23524,""max"":23524,""mean"":14541}}"
"unbounded_minus_disabled","v5","maps","hfo-golden","16","disabled","separated_lanes_unbounded_d1","7","6","3","7","5","4","0.625","0.59375","0.4375","0.4375","0.29184763573272116","0.29184763573272116","-0.03125","0","{""baseline_win"":3,""candidate_win"":7,""tick_cap_draw"":6}","{""baseline_win"":4,""candidate_win"":7,""tick_cap_draw"":5}","{""all"":{""n"":16,""min"":7096,""median"":17884,""p90"":24000,""max"":24000,""mean"":16252},""W"":{""n"":7,""min"":7096,""median"":11680,""p90"":19880,""max"":19880,""mean"":11538},""D"":{""n"":6,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":3,""min"":7962,""median"":9420,""p90"":17884,""max"":17884,""mean"":11755.333333333334}}","{""all"":{""n"":16,""min"":7330,""median"":17625,""p90"":24000,""max"":24000,""mean"":16569.875},""W"":{""n"":7,""min"":8338,""median"":11844,""p90"":20707,""max"":20707,""mean"":13048.57142857143},""D"":{""n"":5,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":4,""min"":7330,""median"":17625,""p90"":19403,""max"":19403,""mean"":13444.5}}"
"unbounded_minus_disabled","v5","maps","hfo-le","16","disabled","separated_lanes_unbounded_d1","6","5","5","5","5","6","0.53125","0.46875","0.375","0.3125","0.23846779627509276","0.18745912692965838","-0.0625","-0.0625","{""baseline_win"":5,""candidate_win"":6,""tick_cap_draw"":5}","{""baseline_win"":6,""candidate_win"":5,""tick_cap_draw"":5}","{""all"":{""n"":16,""min"":7420,""median"":20464,""p90"":24000,""max"":24000,""mean"":17190.4375},""W"":{""n"":6,""min"":9538,""median"":10903,""p90"":20464,""max"":20464,""mean"":13165.333333333334},""D"":{""n"":5,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":5,""min"":7420,""median"":18293,""p90"":21453,""max"":21453,""mean"":15211}}","{""all"":{""n"":16,""min"":7420,""median"":21497,""p90"":24000,""max"":24000,""mean"":18381.4375},""W"":{""n"":5,""min"":9586,""median"":13165,""p90"":20464,""max"":20464,""mean"":14582.6},""D"":{""n"":5,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":6,""min"":7420,""median"":21497,""p90"":21850,""max"":21850,""mean"":16865}}"
"unbounded_minus_disabled","v5","maps","hfo-lvl","16","disabled","separated_lanes_unbounded_d1","6","4","6","5","4","7","0.5","0.4375","0.375","0.3125","0.23846779627509276","0.18745912692965838","-0.0625","-0.0625","{""baseline_win"":6,""candidate_win"":6,""tick_cap_draw"":4}","{""baseline_win"":7,""candidate_win"":5,""tick_cap_draw"":4}","{""all"":{""n"":16,""min"":8918,""median"":21164,""p90"":24000,""max"":24000,""mean"":19919.375},""W"":{""n"":6,""min"":14396,""median"":19489,""p90"":21164,""max"":21164,""mean"":18691.666666666668},""D"":{""n"":4,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":6,""min"":8918,""median"":21483,""p90"":23870,""max"":23870,""mean"":18426.666666666668}}","{""all"":{""n"":16,""min"":8104,""median"":21483,""p90"":24000,""max"":24000,""mean"":19801.625},""W"":{""n"":5,""min"":14396,""median"":20029,""p90"":20277,""max"":20277,""mean"":18700.6},""D"":{""n"":4,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":7,""min"":8104,""median"":21483,""p90"":23870,""max"":23870,""mean"":18189}}"
"unbounded_minus_disabled","v5","maps","hfo-original","16","disabled","separated_lanes_unbounded_d1","7","4","5","7","4","5","0.5625","0.5625","0.4375","0.4375","0.29184763573272116","0.29184763573272116","0","0","{""baseline_win"":5,""candidate_win"":7,""tick_cap_draw"":4}","{""baseline_win"":5,""candidate_win"":7,""tick_cap_draw"":4}","{""all"":{""n"":16,""min"":7384,""median"":17170,""p90"":24000,""max"":24000,""mean"":16293.75},""W"":{""n"":7,""min"":10292,""median"":13606,""p90"":19267,""max"":19267,""mean"":14759.142857142857},""D"":{""n"":4,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":5,""min"":7384,""median"":12087,""p90"":18131,""max"":18131,""mean"":12277.2}}","{""all"":{""n"":16,""min"":7582,""median"":13660,""p90"":24000,""max"":24000,""mean"":15847},""W"":{""n"":7,""min"":9910,""median"":10958,""p90"":19941,""max"":19941,""mean"":12630.57142857143},""D"":{""n"":4,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":5,""min"":7582,""median"":12087,""p90"":19776,""max"":19776,""mean"":13827.6}}"
"unbounded_minus_disabled","v5","maps","hfo-rvr","16","disabled","separated_lanes_unbounded_d1","4","9","3","2","10","4","0.53125","0.4375","0.25","0.125","0.13912211071126457","0.053135703142265844","-0.09375","-0.125","{""baseline_win"":3,""candidate_win"":4,""tick_cap_draw"":9}","{""baseline_win"":4,""candidate_win"":2,""tick_cap_draw"":10}","{""all"":{""n"":16,""min"":8608,""median"":24000,""p90"":24000,""max"":24000,""mean"":20275.9375},""W"":{""n"":4,""min"":8608,""median"":20856,""p90"":21190,""max"":21190,""mean"":15358.5},""D"":{""n"":9,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":3,""min"":12735,""median"":15319,""p90"":18927,""max"":18927,""mean"":15660.333333333334}}","{""all"":{""n"":16,""min"":12464,""median"":24000,""p90"":24000,""max"":24000,""mean"":21871.4375},""W"":{""n"":2,""min"":12464,""median"":21190,""p90"":21190,""max"":21190,""mean"":16827},""D"":{""n"":10,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":4,""min"":13032,""median"":21134,""p90"":22529,""max"":22529,""mean"":19072.25}}"
"unbounded_minus_disabled","v5","maps","hfo-tvt","16","disabled","separated_lanes_unbounded_d1","9","6","1","9","7","0","0.75","0.78125","0.5625","0.5625","0.40521106136564305","0.40521106136564305","0.03125","0","{""baseline_win"":1,""candidate_win"":9,""tick_cap_draw"":6}","{""candidate_win"":9,""tick_cap_draw"":7}","{""all"":{""n"":16,""min"":7110,""median"":21106,""p90"":24000,""max"":24000,""mean"":17056.5},""W"":{""n"":9,""min"":7110,""median"":11296,""p90"":21315,""max"":21315,""mean"":11977.555555555555},""D"":{""n"":6,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":1,""min"":21106,""median"":21106,""p90"":21106,""max"":21106,""mean"":21106}}","{""all"":{""n"":16,""min"":6527,""median"":12598,""p90"":24000,""max"":24000,""mean"":15615.6875},""W"":{""n"":9,""min"":6527,""median"":7974,""p90"":12598,""max"":12598,""mean"":9094.555555555555},""D"":{""n"":7,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":null}"
"unbounded_minus_disabled","v5","maps","pacific-heights","8","disabled","separated_lanes_unbounded_d1","6","2","0","6","2","0","0.875","0.875","0.75","0.75","0.5237063285891094","0.5237063285891094","0","0","{""candidate_win"":6,""tick_cap_draw"":2}","{""candidate_win"":6,""tick_cap_draw"":2}","{""all"":{""n"":8,""min"":9274,""median"":10792,""p90"":24000,""max"":24000,""mean"":13775.5},""W"":{""n"":6,""min"":9274,""median"":9797,""p90"":13450,""max"":13450,""mean"":10367.333333333334},""D"":{""n"":2,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":null}","{""all"":{""n"":8,""min"":9449,""median"":10163,""p90"":24000,""max"":24000,""mean"":14338.125},""W"":{""n"":6,""min"":9449,""median"":9880,""p90"":17560,""max"":17560,""mean"":11117.5},""D"":{""n"":2,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":null}"
"unbounded_minus_disabled","v5","maps","peak","8","disabled","separated_lanes_unbounded_d1","3","5","0","3","4","1","0.6875","0.625","0.375","0.375","0.19535795103474965","0.19535795103474965","-0.0625","0","{""candidate_win"":3,""tick_cap_draw"":5}","{""baseline_win"":1,""candidate_win"":3,""tick_cap_draw"":4}","{""all"":{""n"":8,""min"":9441,""median"":24000,""p90"":24000,""max"":24000,""mean"":18794.625},""W"":{""n"":3,""min"":9441,""median"":9458,""p90"":11458,""max"":11458,""mean"":10119},""D"":{""n"":5,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":null}","{""all"":{""n"":8,""min"":9441,""median"":24000,""p90"":24000,""max"":24000,""mean"":18585.5},""W"":{""n"":3,""min"":9441,""median"":9458,""p90"":11520,""max"":11520,""mean"":10139.666666666666},""D"":{""n"":4,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":1,""min"":22265,""median"":22265,""p90"":22265,""max"":22265,""mean"":22265}}"
"unbounded_minus_disabled","v5","maps","south-pacific","8","disabled","separated_lanes_unbounded_d1","0","6","2","0","6","2","0.375","0.375","0","0","0","0","0","0","{""baseline_win"":2,""engine_nonliteral_termination_draw"":2,""tick_cap_draw"":4}","{""baseline_win"":2,""engine_nonliteral_termination_draw"":1,""tick_cap_draw"":5}","{""all"":{""n"":8,""min"":9438,""median"":24000,""p90"":24000,""max"":24000,""mean"":19737.125},""W"":null,""D"":{""n"":6,""min"":17832,""median"":24000,""p90"":24000,""max"":24000,""mean"":22936.5},""L"":{""n"":2,""min"":9438,""median"":10840,""p90"":10840,""max"":10840,""mean"":10139}}","{""all"":{""n"":8,""min"":9438,""median"":24000,""p90"":24000,""max"":24000,""mean"":19763.75},""W"":null,""D"":{""n"":6,""min"":17832,""median"":24000,""p90"":24000,""max"":24000,""mean"":22972},""L"":{""n"":2,""min"":9438,""median"":10840,""p90"":10840,""max"":10840,""mean"":10139}}"
"unbounded_minus_disabled","v5","maps","south-pacific-2","8","disabled","separated_lanes_unbounded_d1","0","6","2","0","6","2","0.375","0.375","0","0","0","0","0","0","{""baseline_win"":2,""engine_nonliteral_termination_draw"":2,""tick_cap_draw"":4}","{""baseline_win"":2,""tick_cap_draw"":6}","{""all"":{""n"":8,""min"":13501,""median"":24000,""p90"":24000,""max"":24000,""mean"":21338.125},""W"":null,""D"":{""n"":6,""min"":21642,""median"":24000,""p90"":24000,""max"":24000,""mean"":23261.5},""L"":{""n"":2,""min"":13501,""median"":17635,""p90"":17635,""max"":17635,""mean"":15568}}","{""all"":{""n"":8,""min"":13501,""median"":24000,""p90"":24000,""max"":24000,""mean"":21892},""W"":null,""D"":{""n"":6,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":2,""min"":13501,""median"":17635,""p90"":17635,""max"":17635,""mean"":15568}}"
"unbounded_minus_disabled","v5","maps","tour-of-egypt","8","disabled","separated_lanes_unbounded_d1","1","1","6","1","1","6","0.1875","0.1875","0.125","0.125","0.038176543007959585","0.038176543007959585","0","0","{""baseline_win"":6,""candidate_win"":1,""tick_cap_draw"":1}","{""baseline_win"":6,""candidate_win"":1,""tick_cap_draw"":1}","{""all"":{""n"":8,""min"":5662,""median"":7960,""p90"":24000,""max"":24000,""mean"":9689.75},""W"":{""n"":1,""min"":9637,""median"":9637,""p90"":9637,""max"":9637,""mean"":9637},""D"":{""n"":1,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":6,""min"":5662,""median"":7197,""p90"":9922,""max"":9922,""mean"":7313.5}}","{""all"":{""n"":8,""min"":5662,""median"":7226,""p90"":24000,""max"":24000,""mean"":9580.75},""W"":{""n"":1,""min"":9637,""median"":9637,""p90"":9637,""max"":9637,""mean"":9637},""D"":{""n"":1,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":6,""min"":5662,""median"":7197,""p90"":9922,""max"":9922,""mean"":7168.166666666667}}"
"unbounded_minus_disabled","v5","countries","Africans","100","disabled","separated_lanes_unbounded_d1","29","57","14","29","56","15","0.575","0.57","0.29","0.29","0.23561331862811485","0.23561331862811485","-0.005","0","{""baseline_win"":14,""candidate_win"":29,""tick_cap_draw"":57}","{""baseline_win"":15,""candidate_win"":29,""tick_cap_draw"":56}","{""all"":{""n"":100,""min"":7076,""median"":24000,""p90"":24000,""max"":24000,""mean"":19138.6},""W"":{""n"":29,""min"":7110,""median"":10773,""p90"":20464,""max"":21190,""mean"":12207.793103448275},""D"":{""n"":57,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":14,""min"":7076,""median"":10840,""p90"":23474,""max"":23870,""mean"":13702.42857142857}}","{""all"":{""n"":100,""min"":7076,""median"":24000,""p90"":24000,""max"":24000,""mean"":19121.87},""W"":{""n"":29,""min"":7110,""median"":10773,""p90"":20464,""max"":21190,""mean"":12209.931034482759},""D"":{""n"":56,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":15,""min"":7076,""median"":10840,""p90"":23474,""max"":23870,""mean"":14273.266666666666}}"
"unbounded_minus_disabled","v5","countries","Americans","100","disabled","separated_lanes_unbounded_d1","40","25","35","38","21","41","0.525","0.485","0.4","0.38","0.3393212288182525","0.32020837801802177","-0.04","-0.02","{""baseline_win"":35,""candidate_win"":40,""engine_nonliteral_termination_draw"":4,""tick_cap_draw"":21}","{""baseline_win"":41,""candidate_win"":38,""engine_nonliteral_termination_draw"":1,""tick_cap_draw"":20}","{""all"":{""n"":100,""min"":5662,""median"":16546,""p90"":24000,""max"":24000,""mean"":15892.05},""W"":{""n"":40,""min"":7096,""median"":12616,""p90"":20204,""max"":21315,""mean"":13727.1},""D"":{""n"":25,""min"":17832,""median"":24000,""p90"":24000,""max"":24000,""mean"":23567.52},""L"":{""n"":35,""min"":5662,""median"":12735,""p90"":21106,""max"":21997,""mean"":12883.8}}","{""all"":{""n"":100,""min"":5662,""median"":14401,""p90"":24000,""max"":24000,""mean"":15694.17},""W"":{""n"":38,""min"":6527,""median"":11938,""p90"":20029,""max"":20707,""mean"":12813.605263157895},""D"":{""n"":21,""min"":17832,""median"":24000,""p90"":24000,""max"":24000,""mean"":23706.285714285714},""L"":{""n"":41,""min"":5662,""median"":13501,""p90"":21850,""max"":23557,""mean"":14260.19512195122}}"
"unbounded_minus_disabled","v5","factions","Allied","100","disabled","separated_lanes_unbounded_d1","40","25","35","38","21","41","0.525","0.485","0.4","0.38","0.3393212288182525","0.32020837801802177","-0.04","-0.02","{""baseline_win"":35,""candidate_win"":40,""engine_nonliteral_termination_draw"":4,""tick_cap_draw"":21}","{""baseline_win"":41,""candidate_win"":38,""engine_nonliteral_termination_draw"":1,""tick_cap_draw"":20}","{""all"":{""n"":100,""min"":5662,""median"":16546,""p90"":24000,""max"":24000,""mean"":15892.05},""W"":{""n"":40,""min"":7096,""median"":12616,""p90"":20204,""max"":21315,""mean"":13727.1},""D"":{""n"":25,""min"":17832,""median"":24000,""p90"":24000,""max"":24000,""mean"":23567.52},""L"":{""n"":35,""min"":5662,""median"":12735,""p90"":21106,""max"":21997,""mean"":12883.8}}","{""all"":{""n"":100,""min"":5662,""median"":14401,""p90"":24000,""max"":24000,""mean"":15694.17},""W"":{""n"":38,""min"":6527,""median"":11938,""p90"":20029,""max"":20707,""mean"":12813.605263157895},""D"":{""n"":21,""min"":17832,""median"":24000,""p90"":24000,""max"":24000,""mean"":23706.285714285714},""L"":{""n"":41,""min"":5662,""median"":13501,""p90"":21850,""max"":23557,""mean"":14260.19512195122}}"
"unbounded_minus_disabled","v5","factions","Soviet","100","disabled","separated_lanes_unbounded_d1","29","57","14","29","56","15","0.575","0.57","0.29","0.29","0.23561331862811485","0.23561331862811485","-0.005","0","{""baseline_win"":14,""candidate_win"":29,""tick_cap_draw"":57}","{""baseline_win"":15,""candidate_win"":29,""tick_cap_draw"":56}","{""all"":{""n"":100,""min"":7076,""median"":24000,""p90"":24000,""max"":24000,""mean"":19138.6},""W"":{""n"":29,""min"":7110,""median"":10773,""p90"":20464,""max"":21190,""mean"":12207.793103448275},""D"":{""n"":57,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":14,""min"":7076,""median"":10840,""p90"":23474,""max"":23870,""mean"":13702.42857142857}}","{""all"":{""n"":100,""min"":7076,""median"":24000,""p90"":24000,""max"":24000,""mean"":19121.87},""W"":{""n"":29,""min"":7110,""median"":10773,""p90"":20464,""max"":21190,""mean"":12209.931034482759},""D"":{""n"":56,""min"":24000,""median"":24000,""p90"":24000,""max"":24000,""mean"":24000},""L"":{""n"":15,""min"":7076,""median"":10840,""p90"":23474,""max"":23870,""mean"":14273.266666666666}}"
"unbounded_minus_disabled","v5","slots","0","100","disabled","separated_lanes_unbounded_d1","31","40","29","32","38","30","0.51","0.51","0.31","0.32","0.2541998982546286","0.26354084363358415","0","0.01","{""baseline_win"":29,""candidate_win"":31,""engine_nonliteral_termination_draw"":3,""tick_cap_draw"":37}","{""baseline_win"":30,""candidate_win"":32,""engine_nonliteral_termination_draw"":1,""tick_cap_draw"":37}","{""all"":{""n"":100,""min"":6454,""median"":18795,""p90"":24000,""max"":24000,""mean"":17185.22},""W"":{""n"":31,""min"":7110,""median"":11458,""p90"":19880,""max"":21315,""mean"":12985.870967741936},""D"":{""n"":40,""min"":17832,""median"":24000,""p90"":24000,""max"":24000,""mean"":23788.65},""L"":{""n"":29,""min"":6454,""median"":9438,""p90"":21989,""max"":23870,""mean"":12566}}","{""all"":{""n"":100,""min"":6454,""median"":18795,""p90"":24000,""max"":24000,""mean"":16970.09},""W"":{""n"":32,""min"":6527,""median"":11520,""p90"":18795,""max"":21114,""mean"":12500.84375},""D"":{""n"":38,""min"":17832,""median"":24000,""p90"":24000,""max"":24000,""mean"":23837.684210526317},""L"":{""n"":30,""min"":6454,""median"":9922,""p90"":22559,""max"":23870,""mean"":13038.333333333334}}"
