"caseIndex","opponent","opponentMapOrdinal","mapId","directionOrdinal","candidateStart","opponentStart","candidateStartOrdinal","opponentStartOrdinal","countryOrdinal","country","candidateSlot","requestedEngineSeed","maxUpdates","stratumId","topologyId","role","jobId","artifactSha256","artifactBytes","sourceCommit","runnerSha256","protocolSha256","mapSha256","v5","v6"
"173","ra2web_advanced","6","hfo-bvb","1","151,119","87,158","1","0","0","Americans","1","3350110173","24000","ra2web_advanced__hfo-bvb","hfo","competitive","27369555","6189b9253e047c72280aab5330c9f72cbda404c2298c1006fdc018597c4b8ac5","451456","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":16925,""winner"":""baseline""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":16925,""winner"":""baseline""}}"
"174","ra2web_advanced","6","hfo-bvb","1","151,119","87,158","1","0","1","Africans","0","3350110174","24000","ra2web_advanced__hfo-bvb","hfo","competitive","27369621","4e848df58c57cd432aea81d446b810a336518f13ba3c416dbf7737743af03e7e","453987","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","{""disabled"":{""status"":""candidate_win"",""tick"":8997,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":8997,""winner"":""candidate""}}","{""disabled"":{""status"":""candidate_win"",""tick"":8997,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":8997,""winner"":""candidate""}}"
"175","ra2web_advanced","6","hfo-bvb","1","151,119","87,158","1","0","1","Africans","1","3350110175","24000","ra2web_advanced__hfo-bvb","hfo","competitive","27369622","805fb349a0d9855b7477450ebf7b715c593216565766c6328c20ca96bec54803","438503","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","5a7554fb64a16bd345cb42bf3bcbccd376fa92ad1c0356058f0427e9f0910f04","{""disabled"":{""status"":""candidate_win"",""tick"":10053,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":10053,""winner"":""candidate""}}","{""disabled"":{""status"":""candidate_win"",""tick"":10053,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":10053,""winner"":""candidate""}}"
"176","ra2web_advanced","7","hfo-lvl","0","39,82","87,157","0","1","0","Americans","0","3350110176","24000","ra2web_advanced__hfo-lvl","hfo","competitive","27369631","929aae372eada83e06349a7a94d29e0d76403959101d00c6648c1d408f16e926","472205","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","aa0b71473092d701834920275f8d42aeeb2614d4ad1244d6fb3741e8f62f7efc","{""disabled"":{""status"":""baseline_win"",""tick"":15857,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":17007,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":22559,""winner"":""baseline""}}","{""disabled"":{""status"":""baseline_win"",""tick"":15857,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":17007,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":22559,""winner"":""baseline""}}"
"177","ra2web_advanced","7","hfo-lvl","0","39,82","87,157","0","1","0","Americans","1","3350110177","24000","ra2web_advanced__hfo-lvl","hfo","competitive","27369632","e8c7f00c0ce581b5a4abb4b9d17b72b50fadfaae5da9ff32950f76db1d326c8f","369944","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","aa0b71473092d701834920275f8d42aeeb2614d4ad1244d6fb3741e8f62f7efc","{""disabled"":{""status"":""baseline_win"",""tick"":18443,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":18046,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":20400,""winner"":""baseline""}}","{""disabled"":{""status"":""baseline_win"",""tick"":18443,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":18046,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":20400,""winner"":""baseline""}}"
"178","ra2web_advanced","7","hfo-lvl","0","39,82","87,157","0","1","1","Africans","0","3350110178","24000","ra2web_advanced__hfo-lvl","hfo","competitive","27369638","39a912eacaff16d090744af54473a83bb2921ce38d9f658b663a7f3ad076e658","452930","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","aa0b71473092d701834920275f8d42aeeb2614d4ad1244d6fb3741e8f62f7efc","{""disabled"":{""status"":""baseline_win"",""tick"":23870,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":23870,""winner"":""baseline""}}","{""disabled"":{""status"":""baseline_win"",""tick"":23870,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":23870,""winner"":""baseline""}}"
"179","ra2web_advanced","7","hfo-lvl","0","39,82","87,157","0","1","1","Africans","1","3350110179","24000","ra2web_advanced__hfo-lvl","hfo","competitive","27369689","ba0136d89ac44f1744cc3e03d1566a1c97888130a86fde8913180bb707c3a9b9","398226","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","aa0b71473092d701834920275f8d42aeeb2614d4ad1244d6fb3741e8f62f7efc","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"180","ra2web_advanced","7","hfo-lvl","1","87,157","39,82","1","0","0","Americans","0","3350110180","24000","ra2web_advanced__hfo-lvl","hfo","competitive","27369690","cc0065d83c020d4a32a5ffdec43eeb1d61c15e5ba0db481aff3ff2d368c6b10b","311356","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","aa0b71473092d701834920275f8d42aeeb2614d4ad1244d6fb3741e8f62f7efc","{""disabled"":{""status"":""candidate_win"",""tick"":18447,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":18627,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":18648,""winner"":""candidate""}}","{""disabled"":{""status"":""candidate_win"",""tick"":18447,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":18627,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":18648,""winner"":""candidate""}}"
"181","ra2web_advanced","7","hfo-lvl","1","87,157","39,82","1","0","0","Americans","1","3350110181","24000","ra2web_advanced__hfo-lvl","hfo","competitive","27369708","70a597701c1b010335fc5c6ae858638fb7e0148a550e51ddafb6fe3394e466dd","421014","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","aa0b71473092d701834920275f8d42aeeb2614d4ad1244d6fb3741e8f62f7efc","{""disabled"":{""status"":""candidate_win"",""tick"":18450,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":20660,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":20277,""winner"":""candidate""}}","{""disabled"":{""status"":""candidate_win"",""tick"":18450,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":20660,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":20277,""winner"":""candidate""}}"
"182","ra2web_advanced","7","hfo-lvl","1","87,157","39,82","1","0","1","Africans","0","3350110182","24000","ra2web_advanced__hfo-lvl","hfo","competitive","27369775","035dd6e8c0a28b2cc8d960034b3222f7abcc15e2a22fd0bebb2964aa78a8ed30","265619","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","aa0b71473092d701834920275f8d42aeeb2614d4ad1244d6fb3741e8f62f7efc","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"183","ra2web_advanced","7","hfo-lvl","1","87,157","39,82","1","0","1","Africans","1","3350110183","24000","ra2web_advanced__hfo-lvl","hfo","competitive","27369776","2edc9deb08821ada931f0ec1b2d8e280e895af328dfdb26d2afe392a53450df2","294528","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","aa0b71473092d701834920275f8d42aeeb2614d4ad1244d6fb3741e8f62f7efc","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"184","ra2web_advanced","8","hfo-rvr","0","151,118","88,34","0","1","0","Americans","0","3350110184","24000","ra2web_advanced__hfo-rvr","hfo","competitive","27369827","6973a450c44335d941ef8ce2973a54aa07ad1ebc42581c5c007215b99588572c","529060","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""baseline_win"",""tick"":15319,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":23191,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":22529,""winner"":""baseline""}}","{""disabled"":{""status"":""baseline_win"",""tick"":15319,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":23191,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":22529,""winner"":""baseline""}}"
"185","ra2web_advanced","8","hfo-rvr","0","151,118","88,34","0","1","0","Americans","1","3350110185","24000","ra2web_advanced__hfo-rvr","hfo","competitive","27369831","550844b8ded6d76bdbdacdbf2099bb125a6d32055f8a9e50fffe42a9c036762e","336581","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""baseline_win"",""tick"":12735,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":13032,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":13032,""winner"":""baseline""}}","{""disabled"":{""status"":""baseline_win"",""tick"":12735,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":13032,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":13032,""winner"":""baseline""}}"
"186","ra2web_advanced","8","hfo-rvr","0","151,118","88,34","0","1","1","Africans","0","3350110186","24000","ra2web_advanced__hfo-rvr","hfo","competitive","27369953","6d0bc46fcc5286882ef16ced547acaa978e25a920a0951c856a26bcec4a0a229","533521","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"187","ra2web_advanced","8","hfo-rvr","0","151,118","88,34","0","1","1","Africans","1","3350110187","24000","ra2web_advanced__hfo-rvr","hfo","competitive","27369954","0c476776c2f45310418329200aff1184d8353c6f050f97418d0bc57eca9d8a7d","522805","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"188","ra2web_advanced","8","hfo-rvr","1","88,34","151,118","1","0","0","Americans","0","3350110188","24000","ra2web_advanced__hfo-rvr","hfo","competitive","27369957","fbf0a2de3cc66bce4d4cc6f1c8bf487342c5fd4d54f76906bb50513eeabb5ce7","720791","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"189","ra2web_advanced","8","hfo-rvr","1","88,34","151,118","1","0","0","Americans","1","3350110189","24000","ra2web_advanced__hfo-rvr","hfo","competitive","27369958","fe2e51081d61c906eb8a09ab1956d3f9273e3014efb45afbe9424c3dadac5ec3","649291","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""candidate_win"",""tick"":10780,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":21134,""winner"":""baseline""}}","{""disabled"":{""status"":""candidate_win"",""tick"":10780,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":21134,""winner"":""baseline""}}"
"190","ra2web_advanced","8","hfo-rvr","1","88,34","151,118","1","0","1","Africans","0","3350110190","24000","ra2web_advanced__hfo-rvr","hfo","competitive","27370039","5bbe1bb85ccf6e2306160f50d7b10ae62d99e3284951fe87d37d6685103c7a9f","788657","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"191","ra2web_advanced","8","hfo-rvr","1","88,34","151,118","1","0","1","Africans","1","3350110191","24000","ra2web_advanced__hfo-rvr","hfo","competitive","27370041","d1f64257c2461bc2b08cb71cfb08fbaf4db9b1e83464c9b12192c69f4a07dbd0","732223","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"192","ra2web_advanced","9","hfo-tvt","0","39,82","88,34","0","1","0","Americans","0","3350110192","24000","ra2web_advanced__hfo-tvt","hfo","competitive","27370050","24efc1a1882f125c63362e37d44d57624aac7c6940a9bced008904c8c347947d","342441","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","084d215b1ccb2a30cfb467e5f009d51b77e91c6a441ed24b4a6aef24d68c0c74","{""disabled"":{""status"":""baseline_win"",""tick"":21106,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":19952,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":6527,""winner"":""candidate""}}","{""disabled"":{""status"":""baseline_win"",""tick"":21106,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":19952,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":6527,""winner"":""candidate""}}"
